"","to","from","label.x","major","last_updated.x","degree","date_end.x","host_role","date_start.x","num_connections","num_interactions","amount","founder_status","investment_type","job_level","job_function","X","userid","group","label.y","date_start.y","date_end.y","formatted","latitude","longitude","placeid","street_address","route","intersection","political","country","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","administrative_area_level_4","administrative_area_level_5","colloquial_area","locality","ward","sublocality","neighborhood","premise","subpremise","postal_code","natural_feature","airport","park","point_of_interest","floor","establishment","parking","post_box","postal_town","room","street_number","bus_station","train_station","transit_station","last_updated.y","last_retrieved"
"81","30b0a21b-93ab-46fb-b029-adf28e764ea8","e057a64d-f446-4d60-b631-19bbe59195f0","attended","","2016-06-14 07:31:28","","","","",55,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"82","30b0a21b-93ab-46fb-b029-adf28e764ea8","c18fc961-9eba-4dc0-927a-d55fc39f68bc","attended","","2016-07-14 07:51:00","","","","",25,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"83","30b0a21b-93ab-46fb-b029-adf28e764ea8","fdf7d423-5336-4de1-a9a9-bcdf9b87d651","attended","","2016-05-24 18:06:35","","","","",20,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"84","30b0a21b-93ab-46fb-b029-adf28e764ea8","5f8e3d96-c827-4ec2-ad43-afb58d6239ee","attended","","2016-07-27 13:12:33","","","","",6,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"85","30b0a21b-93ab-46fb-b029-adf28e764ea8","19baec2b-e90c-4b42-9fac-7f1a3d554b6b","hosted","","2016-07-14 07:51:00","","2016-03-01","primary","2016-03-01",NA,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"86","30b0a21b-93ab-46fb-b029-adf28e764ea8","b2ff7605-87e4-4e47-9166-7d42f926e100","attended","","2016-05-24 18:06:35","","","","",3,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"87","30b0a21b-93ab-46fb-b029-adf28e764ea8","15bb92c5-4828-463d-b7e5-a7e7d8486bd7","attended","","2016-06-20 11:48:33","","","","",20,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"88","30b0a21b-93ab-46fb-b029-adf28e764ea8","4305b5cf-a4f9-4900-827f-eadbbfef95ea","attended","","2016-06-13 12:47:35","","","","",5,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"89","30b0a21b-93ab-46fb-b029-adf28e764ea8","e9664403-e3fc-4440-ade7-3af8f6aee65c","attended","","2016-07-05 19:28:27","","","","",3,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"90","30b0a21b-93ab-46fb-b029-adf28e764ea8","6021f8aa-fb58-4419-b47a-94139207834c","attended","","2016-06-14 17:02:38","","","","",10,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"91","30b0a21b-93ab-46fb-b029-adf28e764ea8","45fd8868-1829-44ff-aded-6fc882c9dce8","attended","","2016-07-15 08:39:11","","","","",20,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"92","30b0a21b-93ab-46fb-b029-adf28e764ea8","92daf71e-6d0b-4170-b39f-0e7478aebd16","attended","","2016-05-26 08:09:08","","","","",5,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"93","30b0a21b-93ab-46fb-b029-adf28e764ea8","ee187ea1-5618-447a-9f0d-f57e59fc9992","attended","","2016-05-24 18:06:35","","","","",30,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"94","30b0a21b-93ab-46fb-b029-adf28e764ea8","f344be71-7e56-4efd-8853-ada9625b7268","hosted","","2016-06-14 07:31:28","","2016-02-01","primary","2016-02-01",NA,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"95","30b0a21b-93ab-46fb-b029-adf28e764ea8","3883f3ad-f872-4392-be54-51b716ab1a31","attended","","2016-07-14 05:18:58","","","","",56,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"96","30b0a21b-93ab-46fb-b029-adf28e764ea8","658bf5fe-0742-4a92-80e0-0e8a4a2e2ac1","attended","","2016-07-14 08:29:24","","","","",15,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"97","30b0a21b-93ab-46fb-b029-adf28e764ea8","5dd42f79-cd9b-4049-abe1-541be162cc94","attended","","2016-07-29 10:38:07","","","","",3,NA,NA,"","","","",644,"9cc28af0-43f8-4e7e-82f1-ff841da0f140","event","BEIRUT, LEBANON","2015-03-01","2015-03-01","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"98","30ece722-0dfb-4d80-aec9-18ed9bae82d5","a4ecda4a-a38f-4576-a22f-370bb9dc5c7a","mentored","","2016-05-24 18:06:35","","","","2016-03-01",NA,1,NA,"","","","",435,"616f77cc-b183-4e8e-add2-50eefee8eba3","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"99","30f5342d-7e30-46a2-9b5f-4020be97ef7d","a93db1b0-d99e-4bd2-8097-6db5e527fa1b","knows","","2016-05-24 18:06:35","","","","2010-06-01",NA,NA,NA,"","","","",45,"0a0d0298-822c-4b51-ad68-7dd710583868","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"100","35e892d6-6bf1-4334-aa94-b80caf74d520","aaf49504-28ba-4f41-8fe8-59ffabacb529","founded","","2016-07-26 08:07:29","","","","",NA,NA,NA,"","","","both",742,"b83d19de-c412-4b2d-b515-68aa538d0d76","organization","HAZMIYEH MOUNT LEBANON LEBANON","2013-11-01","","Hazmiyeh, Lebanon",33.8553391,35.5358849,"ChIJsY4FKZEXHxURDIkFFznrgDU",NA,"",NA,NA,"Lebanon","Mount Lebanon","Baabda","",NA,NA,NA,"Hazmiyeh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-26 08:07:29","2016-10-24"
"101","35e892d6-6bf1-4334-aa94-b80caf74d520","26a4c0cc-1b7c-4f5e-8681-920b1f5bbf9a","founded","","2016-07-26 08:07:29","","","","",NA,NA,NA,"","","","both",742,"b83d19de-c412-4b2d-b515-68aa538d0d76","organization","HAZMIYEH MOUNT LEBANON LEBANON","2013-11-01","","Hazmiyeh, Lebanon",33.8553391,35.5358849,"ChIJsY4FKZEXHxURDIkFFznrgDU",NA,"",NA,NA,"Lebanon","Mount Lebanon","Baabda","",NA,NA,NA,"Hazmiyeh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-26 08:07:29","2016-10-24"
"102","35e892d6-6bf1-4334-aa94-b80caf74d520","3d39601b-4e60-4502-9613-f757b5648b1d","founded","","2016-07-26 08:07:29","","","","",NA,NA,NA,"","","","other",742,"b83d19de-c412-4b2d-b515-68aa538d0d76","organization","HAZMIYEH MOUNT LEBANON LEBANON","2013-11-01","","Hazmiyeh, Lebanon",33.8553391,35.5358849,"ChIJsY4FKZEXHxURDIkFFznrgDU",NA,"",NA,NA,"Lebanon","Mount Lebanon","Baabda","",NA,NA,NA,"Hazmiyeh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-26 08:07:29","2016-10-24"
"103","35e892d6-6bf1-4334-aa94-b80caf74d520","0b6ebf30-bfcb-4b6b-9955-723c403207c9","founded","","2016-07-26 08:07:29","","","","",NA,NA,NA,"","","","business",742,"b83d19de-c412-4b2d-b515-68aa538d0d76","organization","HAZMIYEH MOUNT LEBANON LEBANON","2013-11-01","","Hazmiyeh, Lebanon",33.8553391,35.5358849,"ChIJsY4FKZEXHxURDIkFFznrgDU",NA,"",NA,NA,"Lebanon","Mount Lebanon","Baabda","",NA,NA,NA,"Hazmiyeh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-26 08:07:29","2016-10-24"
"104","35e892d6-6bf1-4334-aa94-b80caf74d520","bb56cc21-576e-4996-a749-47d606e21b06","accelerated/incubated","","2016-07-26 08:07:29","","","","2013-11-01",NA,NA,2e+05,"","other","","",742,"b83d19de-c412-4b2d-b515-68aa538d0d76","organization","HAZMIYEH MOUNT LEBANON LEBANON","2013-11-01","","Hazmiyeh, Lebanon",33.8553391,35.5358849,"ChIJsY4FKZEXHxURDIkFFznrgDU",NA,"",NA,NA,"Lebanon","Mount Lebanon","Baabda","",NA,NA,NA,"Hazmiyeh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-26 08:07:29","2016-10-24"
"105","35e892d6-6bf1-4334-aa94-b80caf74d520","832cf203-333e-4b15-aba2-f6637ccc3fb9","founded","","2016-07-26 08:07:29","","","","",NA,NA,NA,"","","","other",742,"b83d19de-c412-4b2d-b515-68aa538d0d76","organization","HAZMIYEH MOUNT LEBANON LEBANON","2013-11-01","","Hazmiyeh, Lebanon",33.8553391,35.5358849,"ChIJsY4FKZEXHxURDIkFFznrgDU",NA,"",NA,NA,"Lebanon","Mount Lebanon","Baabda","",NA,NA,NA,"Hazmiyeh",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-26 08:07:29","2016-10-24"
"106","36bbbdd1-474a-4dd4-b044-2501101000bb","a11e1ff0-95fb-407c-a68c-1d3019cbceac","mentored","","2016-05-24 18:06:35","","","","2015-01-01",NA,3,NA,"","","","",517,"7af8d014-d9db-48b9-abc8-6580a7c504dd","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"107","36bbbdd1-474a-4dd4-b044-2501101000bb","9e19709f-048d-4ac4-8eab-d899918023a0","mentored","","2016-05-24 18:06:35","","","","2015-01-01",NA,2,NA,"","","","",517,"7af8d014-d9db-48b9-abc8-6580a7c504dd","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"108","36bbbdd1-474a-4dd4-b044-2501101000bb","b431d1e7-74b8-45c5-a0fb-104f35f9334d","mentored","","2016-05-24 18:06:35","","","","2015-01-01",NA,4,NA,"","","","",517,"7af8d014-d9db-48b9-abc8-6580a7c504dd","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"109","36bbbdd1-474a-4dd4-b044-2501101000bb","4ab41061-5971-4a84-85ca-7df36a1a1a1a","mentored","","2016-05-24 18:06:35","","","","2015-10-01",NA,4,NA,"","","","",517,"7af8d014-d9db-48b9-abc8-6580a7c504dd","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-24 18:06:35","2016-10-24"
"110","38328924-65ca-4e74-ba22-b28f427c7fb7","0dfee8e5-939e-4472-9e10-cb17e5fe239a","founded","","2016-07-25 20:24:29","","","","",NA,NA,NA,"","","","both",288,"3c8c63a7-c1bd-4621-84b3-22beee312482","organization","UK LEBANON TECH HUB BEIRUT LEBANON","2015-09-01","","Berytech Digital Park Beirut Digital District 1294 Bechara El Khoury Road، بيروت 1107 2240، لبنان",33.8897858,35.5062065,"ChIJWwPN-R0XHxURihFhLzxkVyQ",NA,"",NA,NA,"لبنان","","","",NA,NA,NA,"بيروت",NA,NA,"","",NA,"1107 2240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-25 20:24:29","2016-10-24"
"111","3b965ad1-8e67-48de-85d4-fe0ce42af04e","db70865f-0e04-4a80-8930-950785f5b917","mentored","","2016-05-30 08:01:33","","2014-01-01","","2009-01-01",NA,1,NA,"","","","",338,"4c7168fd-6943-4be6-baf5-d27d90a9b62a","person","BEIRUT, LEBANON","","","Beirut, Lebanon",33.8886299,35.4954796,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Msaytbeh",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-05-30 08:01:33","2016-10-24"
"112","3cc81222-7278-4975-b333-56fd5df9a738","3883f3ad-f872-4392-be54-51b716ab1a31","founded","","2016-07-14 05:18:58","","","","",NA,NA,NA,"","","","business",704,"aff17f10-e9da-449c-a661-fdb2d3029b28","organization","BEIRUT","2009-12-01","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-14 05:18:58","2016-10-24"
"113","3cc81222-7278-4975-b333-56fd5df9a738","3883f3ad-f872-4392-be54-51b716ab1a31","invested in","","2016-07-14 05:18:58","","","","2008-01-01",NA,NA,70000,"","equity","","",704,"aff17f10-e9da-449c-a661-fdb2d3029b28","organization","BEIRUT","2009-12-01","","Beirut, Lebanon",33.8937913,35.5017767,"ChIJj6eAWCEXHxURtDaY6bqCkXI",NA,"",NA,NA,"Lebanon","Beirut Governorate","Beirut","Beirut",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-14 05:18:58","2016-10-24"
"114","3e9d35e7-f467-4794-b71e-78b163b5d206","8d6fb4e7-bd98-4424-a959-8f1860422472","accelerated/incubated","","2016-07-14 15:24:28","","","","2016-04-01",NA,NA,30000,"","equity","","",1105,"fc0839b6-f87e-48dd-8998-267910021daf","organization","BERYTECH DIGITAL PARK BEIRUT LEBANON","2016-01-01","","Bachoura, Beirut, Lebanon",33.8903122,35.5062675,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-29 10:44:36","2016-10-24"
"115","3e9d35e7-f467-4794-b71e-78b163b5d206","1ab1cbb7-424e-4f9e-9d96-457a19978b38","founded","","2016-07-29 10:38:07","","","","",NA,NA,NA,"","","","technical",1105,"fc0839b6-f87e-48dd-8998-267910021daf","organization","BERYTECH DIGITAL PARK BEIRUT LEBANON","2016-01-01","","Bachoura, Beirut, Lebanon",33.8903122,35.5062675,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-29 10:44:36","2016-10-24"
"116","3e9d35e7-f467-4794-b71e-78b163b5d206","c26af92f-a9dc-4b14-9eef-136c9119486b","founded","","2016-07-14 15:24:28","","","","",NA,NA,NA,"","","","business",1105,"fc0839b6-f87e-48dd-8998-267910021daf","organization","BERYTECH DIGITAL PARK BEIRUT LEBANON","2016-01-01","","Bachoura, Beirut, Lebanon",33.8903122,35.5062675,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-29 10:44:36","2016-10-24"
"117","3e9d35e7-f467-4794-b71e-78b163b5d206","92171add-db1f-4a70-bf77-829ad6ea7b5b","founded","","2016-07-29 10:44:36","","","","",NA,NA,NA,"","","","technical",1105,"fc0839b6-f87e-48dd-8998-267910021daf","organization","BERYTECH DIGITAL PARK BEIRUT LEBANON","2016-01-01","","Bachoura, Beirut, Lebanon",33.8903122,35.5062675,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-29 10:44:36","2016-10-24"
"118","3e9d35e7-f467-4794-b71e-78b163b5d206","de71b349-723e-4b3f-bc14-473d2a0a5acc","accelerated/incubated","","2016-07-29 10:38:07","","2016-07-01","","2016-04-01",NA,NA,30000,"","equity","","",1105,"fc0839b6-f87e-48dd-8998-267910021daf","organization","BERYTECH DIGITAL PARK BEIRUT LEBANON","2016-01-01","","Bachoura, Beirut, Lebanon",33.8903122,35.5062675,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-29 10:44:36","2016-10-24"
"119","3e9d35e7-f467-4794-b71e-78b163b5d206","5dd42f79-cd9b-4049-abe1-541be162cc94","founded","","2016-07-29 10:38:07","","","","",NA,NA,NA,"","","","business",1105,"fc0839b6-f87e-48dd-8998-267910021daf","organization","BERYTECH DIGITAL PARK BEIRUT LEBANON","2016-01-01","","Bachoura, Beirut, Lebanon",33.8903122,35.5062675,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-29 10:44:36","2016-10-24"
"120","3e9d35e7-f467-4794-b71e-78b163b5d206","fb904685-da88-41dc-a682-c2a6eae772e8","worked at","","2016-07-29 10:44:36","","","","2016-04-01",NA,NA,NA,"","","director","other",1105,"fc0839b6-f87e-48dd-8998-267910021daf","organization","BERYTECH DIGITAL PARK BEIRUT LEBANON","2016-01-01","","Bachoura, Beirut, Lebanon",33.8903122,35.5062675,"ChIJZ2RgD-IWHxURXweF1MD4L7Y",NA,"",NA,NA,"Lebanon","Beirut","Beirut","Bachoura",NA,NA,NA,"Beirut",NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016-07-29 10:44:36","2016-10-24"
